Datum,Tijd,Product,ISIN,Beurs,Uitvoeringsplaats,Aantal,Koers,,Lokale waarde,,Waarde EUR,Wisselkoers,AutoFX Kosten,Transactiekosten en/of kosten van derden EUR,Totaal EUR,Order ID,
10-06-2024,14:15,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,3,"121,1600",EUR,"-363,48",EUR,"-363,48",,"0,00",,"-363,48",65874d04-8003-411d-9baa-6e51a6b8ecb0
10-06-2024,14:14,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,1,"121,1600",EUR,"-121,16",EUR,"-121,16",,"0,00",,"-121,16",65874d04-8003-411d-9baa-6e51a6b8ecb0
10-06-2024,14:14,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,1,"121,1600",EUR,"-121,16",EUR,"-121,16",,"0,00","-1,00","-122,16",65874d04-8003-411d-9baa-6e51a6b8ecb0
10-06-2024,14:12,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,9,"94,3680",EUR,"-849,31",EUR,"-849,31",,"0,00","-1,00","-850,31",76b33327-5f94-4362-8f54-73d95c40d05b
10-06-2024,00:00,NVIDIA CORP,US67066G1040,NDQ,,20,"120,8880",USD,"-2417,76",USD,"-2245,86","1,0765","0,00",,"-2245,86",
10-06-2024,00:00,NVIDIA CORP,US67066G1040,NDQ,,-2,"1208,8800",USD,"2417,76",USD,"2245,86","1,0765","0,00",,"2245,86",
01-05-2024,16:47,ADR ON NIO INC CLASS A ORD SHS,US62914V1061,NSY,ARCX,20,"5,1000",USD,"-102,00",USD,"-95,48","1,0683","-0,24","-2,00","-97,72",87e3b6b2-311e-4838-9dd5-49396ac38d91
11-04-2024,09:42,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,7,"117,8000",EUR,"-824,60",EUR,"-824,60",,"0,00","-1,00","-825,60",cdd28389-5e3d-4b2a-9f81-3a51cbb5e4b4
11-04-2024,09:42,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,9,"91,0800",EUR,"-819,72",EUR,"-819,72",,"0,00","-1,00","-820,72",7a09a97f-ff27-497c-99bf-c0d8df02f1da
06-02-2024,16:13,ADR ON NIO INC CLASS A ORD SHS,US62914V1061,NSY,CDED,15,"5,8350",USD,"-87,52",USD,"-81,46","1,0744","-0,20","-2,00","-83,67",914daebd-17b5-4be7-a4b9-797bbb8b2f6f
06-02-2024,16:10,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,7,"112,7400",EUR,"-789,18",EUR,"-789,18",,"0,00","-1,00","-790,18",6ce9f676-6122-4277-b45a-5b99f93c1ade
06-02-2024,16:09,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,8,"87,2580",EUR,"-698,06",EUR,"-698,06",,"0,00","-1,00","-699,06",630fa0e9-e63e-43b1-b7e1-6390d22185a3
06-12-2023,14:29,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,8,"80,6870",EUR,"-645,50",EUR,"-645,50",,"0,00","-1,00","-646,50",2e75b7df-b41c-496a-a263-4a1d6ae4986f
06-12-2023,14:28,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,7,"106,0600",EUR,"-742,42",EUR,"-742,42",,"0,00","-1,00","-743,42",67af73c4-ec44-4b21-a5ec-aea653bcf7ce
02-11-2023,00:00,NET LEASE OFFICE PROPERTIES COMMON SHARES OF BENEF - NON TRADEABLE,US64110Y1082,DEG,,0,"0,0000",USD,"0,00",USD,"0,00","1,0586","0,00",,"0,00",
06-10-2023,14:12,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,8,"100,9600",EUR,"-807,68",EUR,"-807,68",,"0,00","-1,00","-808,68",1ac5743e-76f8-4251-8cf5-831651c62cae
06-10-2023,14:11,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,10,"76,5070",EUR,"-765,07",EUR,"-765,07",,"0,00","-1,00","-766,07",ff8e6ee4-65b4-4f20-af9b-c46e34e911fc
09-08-2023,20:18,ESTEE LAUDER COMPANIES INC CLASS A,US5184391044,NSY,BATS,3,"166,8900",USD,"-500,67",USD,"-456,11","1,0977","-1,14","-2,00","-459,25",30ae48a9-5de2-46cd-b066-2f2e91febcaa
09-08-2023,20:14,ENPHASE ENERGY INC,US29355A1079,NDQ,XNAS,2,"138,5800",USD,"-277,16",USD,"-252,45","1,0979","-0,63","-2,00","-255,08",81ba7a0c-6abb-41df-8440-52fd55b5958e
09-08-2023,20:09,DEVON ENERGY CORP,US25179M1036,NSY,EDGA,-4,"51,3300",USD,"205,32",USD,"187,05","1,0977","-0,47","-2,00","184,58",2b26d92e-03bb-4ef9-9311-61c0da7a0a41
09-08-2023,14:38,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,3,"77,9450",EUR,"-233,84",EUR,"-233,84",,"0,00",,"-233,84",84f4c8f5-4052-4b7b-b57a-d17ba8386f47
09-08-2023,14:38,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,7,"77,9450",EUR,"-545,62",EUR,"-545,62",,"0,00","-1,00","-546,62",84f4c8f5-4052-4b7b-b57a-d17ba8386f47
09-08-2023,14:38,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,8,"103,3400",EUR,"-826,72",EUR,"-826,72",,"0,00","-1,00","-827,72",1ae95dcd-e933-4163-8738-f2792088488e
06-06-2023,15:09,VANGUARD FTSE ALL-WORLD UCITS ETF USD DIS,IE00B3RBWM25,EAM,XAMS,4,"102,3800",EUR,"-409,52",EUR,"-409,52",,"0,00","-1,00","-410,52",938c32e2-fb41-44bb-9aec-3d1fde675291
06-06-2023,15:08,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,EAM,XAMS,5,"76,0180",EUR,"-380,09",EUR,"-380,09",,"0,00","-1,00","-381,09",d81f9312-d484-4d59-b843-d243c1ec8dff
25-05-2023,21:42,NVIDIA CORP,US67066G1040,NDQ,SOHO,-1,"380,1200",USD,"380,12",USD,"354,69","1,0717","-0,89","-2,00","351,80",9fdf437c-811f-4e29-b79b-2335cbc2eb15
12-05-2023,17:11,ISHARES EURO DIVIDEND UCITS ETF EUR DIST,IE00B0M62S72,EAM,XAMS,8,"17,2100",EUR,"-137,68",EUR,"-137,68",,"0,00",,"-137,68",ac590be6-9cb2-483b-9a98-b904811c0484
12-05-2023,17:08,DEVON ENERGY CORP,US25179M1036,NSY,CDED,4,"47,4100",USD,"-189,64",USD,"-174,59","1,0862","-0,44","-1,00","-176,03",52380dcb-229c-4c16-8ca4-503977d984d8
12-05-2023,17:02,PFIZER INC,US7170811035,NSY,CDED,5,"37,3900",USD,"-186,95",USD,"-172,15","1,0860","-0,43","-1,00","-173,58",21618456-cd63-4ae5-a95b-ee1fe6648c2b
